Permit Type Definition,Street Suffix,Existing Construction Type Description,Proposed Construction Type Description,Fire Only Permit,Lot,Description,Current Status,cost_changed,total_unit_after_completion,Permit_lifespan_days,time_of_completion_days,time_of_issue_days,percentage_story_increase
0.7142857142857142,12,0,0,0,243,8762,6,1,0.0,3194,1819,0.0,1.0
0.7142857142857142,12,0,0,0,243,8762,6,1,0.0,3194,1819,0.0,1.0
0.7142857142857142,12,5,5,0,502,738,3,0,6.0,360,77,0.0,0.5
0.7142857142857142,12,5,5,0,496,8361,3,0,6.0,360,14,0.0,0.5
0.7142857142857142,12,2,2,0,484,9386,6,0,342.0,369,1810,9.0,0.5
0.7142857142857142,12,5,5,0,357,2331,3,0,6.0,360,15,0.0,0.5
0.7142857142857142,1,0,0,0,271,10261,6,1,0.0,3194,1819,0.0,1.0
0.7142857142857142,1,0,0,0,271,10261,6,1,0.0,3194,1819,0.0,1.0
0.7142857142857142,1,5,5,0,368,9826,3,1,2.0,360,78,0.0,0.5
0.7142857142857142,12,5,5,0,484,2324,6,0,54.0,360,1819,0.0,0.5
0.7142857142857142,12,5,5,0,473,9344,6,2,2.0,360,1819,0.0,0.5
0.7142857142857142,12,5,5,0,241,8943,3,0,2.0,360,23,0.0,0.5
0.14285714285714285,12,5,0,0,278,9562,6,0,0.0,630,1369,450.0,1.0
0.7142857142857142,12,5,5,0,20,8043,3,0,2.0,361,124,1.0,0.5
0.7142857142857142,12,5,5,0,396,9700,5,1,2.0,3194,1861,0.0,0.5
0.7142857142857142,1,5,5,0,121,7745,3,0,2.0,360,7,0.0,0.5
0.7142857142857142,1,5,5,0,5,8942,3,0,2.0,360,27,0.0,0.5
0.7142857142857142,1,5,5,0,418,6017,3,0,2.0,360,20,0.0,0.5
0.7142857142857142,1,5,5,0,418,7745,3,0,2.0,360,20,0.0,0.5
0.7142857142857142,12,5,5,0,429,5598,3,0,6.0,360,33,0.0,0.5
0.7142857142857142,12,5,5,0,325,10009,3,0,4.0,360,820,0.0,0.5
0.7142857142857142,12,5,5,0,325,10009,3,0,4.0,360,820,0.0,0.5
0.7142857142857142,12,5,5,0,436,7028,3,0,2.0,360,90,0.0,0.5
0.7142857142857142,12,1,1,1,286,2913,3,1,0.0,360,939,0.0,0.5
0.7142857142857142,1,5,5,0,407,6395,6,0,2.0,360,1819,0.0,0.5
0.0,1,5,5,0,315,2068,3,2,2.0,439,109,79.0,0.5
0.7142857142857142,12,3,3,0,436,7685,3,0,0.0,360,247,0.0,0.5
0.0,12,5,5,0,443,3383,5,2,3.0,3194,1861,0.0,0.5
0.7142857142857142,1,5,5,0,230,7745,6,0,2.0,360,1819,0.0,0.5
0.7142857142857142,12,5,5,0,429,1376,3,0,2.0,361,221,1.0,0.5
0.0,12,3,3,0,484,4519,3,2,0.0,1152,73,72.0,0.5
0.7142857142857142,12,0,0,0,339,7745,6,0,0.0,360,1819,0.0,1.0
0.7142857142857142,12,3,3,0,278,2224,5,2,0.0,3194,1861,0.0,0.5
0.7142857142857142,12,5,5,0,448,7745,3,0,1.0,360,692,0.0,0.5
0.7142857142857142,1,0,0,0,144,7745,3,0,0.0,360,2,0.0,1.0
0.7142857142857142,2,5,5,0,373,5474,3,0,0.0,366,260,6.0,0.5
0.7142857142857142,12,5,5,0,378,1358,3,0,10.0,361,6,1.0,0.5
0.7142857142857142,2,5,5,0,229,8497,3,0,0.0,380,352,20.0,0.5
0.7142857142857142,12,5,5,0,357,2480,3,0,4.0,360,40,0.0,0.5
0.7142857142857142,12,1,1,1,241,1248,3,2,0.0,360,60,0.0,0.5
0.7142857142857142,12,5,5,0,357,2756,3,0,2.0,360,34,0.0,0.5
0.7142857142857142,12,1,1,1,473,1288,3,0,0.0,360,54,0.0,0.5
0.7142857142857142,12,1,1,1,461,708,3,0,106.0,360,35,0.0,0.5
0.7142857142857142,12,0,0,0,334,8700,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,0,0,0,234,8700,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,5,5,0,461,1646,3,2,6.0,361,41,1.0,0.5
0.7142857142857142,12,5,5,0,466,5825,3,2,4.0,360,90,0.0,0.5
0.7142857142857142,12,5,5,0,396,1373,3,0,2.0,360,1077,0.0,0.5
0.7142857142857142,1,5,5,0,271,7745,3,0,2.0,360,46,0.0,0.5
0.7142857142857142,12,3,3,0,261,1632,3,2,72.0,361,133,1.0,0.5
0.7142857142857142,12,5,5,0,430,6709,3,0,6.0,360,53,0.0,0.5
0.7142857142857142,1,0,0,0,459,8700,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,3,3,0,334,8439,3,0,28.0,365,220,5.0,0.5
0.7142857142857142,12,1,1,1,484,3151,6,1,0.0,1080,1818,0.0,0.5
0.7142857142857142,1,5,5,0,473,3724,3,0,2.0,360,8,0.0,0.5
0.7142857142857142,12,5,5,0,315,10055,3,0,8.0,360,7,0.0,0.5
0.7142857142857142,12,0,0,0,443,8766,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,0,0,0,374,8700,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,1,1,1,450,7795,3,0,0.0,360,230,0.0,0.5
0.7142857142857142,12,5,5,0,342,8837,3,2,0.0,1089,397,9.0,0.5
0.7142857142857142,12,1,1,0,450,4836,3,0,0.0,365,38,5.0,0.5
0.7142857142857142,12,5,5,0,342,6900,3,0,4.0,365,212,5.0,0.5
0.7142857142857142,12,5,5,0,342,6900,3,0,4.0,365,212,5.0,0.5
0.7142857142857142,1,5,5,0,411,6279,3,0,2.0,360,18,0.0,0.5
0.7142857142857142,12,5,5,0,394,10210,3,0,4.0,360,13,0.0,0.5
0.7142857142857142,1,5,5,0,357,6818,6,0,4.0,360,1818,0.0,0.5
0.7142857142857142,12,5,5,0,394,10210,3,0,4.0,360,13,0.0,0.5
0.7142857142857142,1,5,5,0,357,6818,6,0,4.0,360,1818,0.0,0.5
1.0,1,0,0,0,380,4986,6,0,0.0,360,1818,0.0,1.0
0.7142857142857142,12,5,5,0,394,10208,3,0,4.0,360,13,0.0,0.5
0.7142857142857142,12,5,5,0,394,10209,3,0,4.0,360,13,0.0,0.5
0.7142857142857142,12,5,5,0,394,10209,3,0,4.0,360,13,0.0,0.5
0.7142857142857142,1,5,5,0,390,10248,3,2,2.0,360,57,0.0,0.5
0.7142857142857142,12,0,0,0,357,8762,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,1,1,1,302,1069,3,0,0.0,360,35,0.0,0.5
0.0,12,1,1,0,229,2948,1,0,0.0,3193,1861,0.0,0.5
0.7142857142857142,12,1,1,1,408,1072,6,0,0.0,360,1818,0.0,0.5
0.7142857142857142,12,2,2,1,473,2776,3,0,0.0,360,636,0.0,0.5
0.7142857142857142,12,1,1,1,407,715,6,0,0.0,360,1818,0.0,0.5
0.7142857142857142,12,3,3,1,443,4818,3,2,0.0,360,35,0.0,0.5
0.7142857142857142,15,5,5,0,315,2749,3,0,2.0,360,82,0.0,0.5
0.7142857142857142,12,0,0,0,424,2151,6,1,0.0,3193,1813,5.0,1.0
0.7142857142857142,12,1,1,1,407,714,6,0,0.0,360,1818,0.0,0.5
0.7142857142857142,12,5,5,0,246,8380,3,0,4.0,375,167,15.0,0.5
0.7142857142857142,12,0,0,0,425,2152,6,1,0.0,3193,1813,5.0,1.0
0.7142857142857142,1,5,5,0,374,2727,3,0,2.0,360,280,0.0,0.5
0.7142857142857142,12,0,0,0,426,2153,6,1,0.0,3193,1813,5.0,1.0
0.7142857142857142,12,0,0,0,261,8767,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,0,0,0,24,8767,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,1,1,0,484,781,3,2,0.0,360,433,0.0,0.5
0.7142857142857142,12,5,5,0,373,8978,3,0,0.0,1092,167,12.0,0.5
0.7142857142857142,1,0,0,0,334,8767,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,0,0,0,108,8700,6,1,0.0,3193,1818,0.0,1.0
0.0,12,5,5,0,348,1186,1,0,0.0,3193,1861,0.0,0.5
0.7142857142857142,12,1,1,0,459,4561,3,0,0.0,374,145,14.0,0.5
0.7142857142857142,12,5,5,0,122,2534,3,0,2.0,360,110,0.0,0.5
0.7142857142857142,12,5,5,1,357,1285,6,2,32.0,360,1818,0.0,0.5
0.7142857142857142,7,5,5,0,493,2648,3,2,58.0,360,55,0.0,0.5
0.0,12,3,3,0,242,1182,1,0,0.0,3193,1861,0.0,0.5
0.7142857142857142,1,5,5,0,56,9355,3,0,2.0,361,35,1.0,0.5
0.7142857142857142,12,5,5,0,342,6641,6,0,6.0,373,1805,13.0,0.5
0.7142857142857142,12,5,5,0,149,7745,3,0,0.0,360,20,0.0,0.5
0.7142857142857142,12,5,5,0,402,4759,3,2,2.0,365,625,5.0,0.5
0.7142857142857142,12,5,5,0,271,9379,3,0,6.0,360,343,0.0,0.5
0.7142857142857142,12,5,5,0,271,9379,3,0,6.0,360,343,0.0,0.5
0.7142857142857142,12,2,2,0,484,1131,3,0,0.0,1080,448,0.0,0.5
0.7142857142857142,1,5,5,0,429,1345,3,0,2.0,365,384,5.0,0.5
0.5714285714285714,1,0,5,0,271,9614,5,1,2.0,3193,1861,0.0,0.5555555555555556
0.5714285714285714,1,0,5,0,271,9614,5,1,2.0,3193,1861,0.0,0.5555555555555556
0.7142857142857142,12,5,5,0,49,3209,6,2,2.0,365,1813,5.0,0.5
0.7142857142857142,12,5,5,0,396,2500,4,2,2.0,360,1818,0.0,0.5
0.7142857142857142,12,0,0,0,480,8700,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,0,5,1,40,3956,3,0,3.0,361,34,1.0,0.5555555555555556
0.7142857142857142,12,5,5,0,450,7740,3,0,2.0,365,115,5.0,0.5
0.7142857142857142,1,0,0,0,415,8762,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,5,5,1,24,3774,3,2,5.0,368,251,8.0,0.5
0.7142857142857142,1,0,0,0,342,8700,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,0,0,0,216,8719,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,5,5,1,23,3773,3,2,8.0,368,251,8.0,0.5
0.7142857142857142,1,5,5,0,407,5895,5,0,2.0,3193,1861,0.0,0.5
0.7142857142857142,12,5,5,0,229,3558,6,0,22.0,360,1818,0.0,0.5
0.7142857142857142,12,0,0,0,473,8705,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,1,5,5,0,473,7961,3,0,2.0,366,82,6.0,0.5
0.7142857142857142,1,5,5,0,342,7248,3,0,2.0,360,277,0.0,0.5
0.7142857142857142,1,5,5,0,185,5533,6,0,4.0,360,1818,0.0,0.5
0.7142857142857142,1,5,5,0,185,5533,6,0,4.0,360,1818,0.0,0.5
0.0,12,5,5,0,478,9002,3,2,0.0,1619,833,539.0,0.5
0.7142857142857142,1,5,5,0,126,7708,3,2,2.0,360,84,0.0,0.5
0.0,1,5,5,1,314,3798,11,0,2.0,3193,1861,0.0,0.4
0.7142857142857142,12,5,5,0,241,10215,3,2,4.0,360,7,0.0,0.5
0.7142857142857142,12,1,1,0,459,1016,3,0,0.0,361,95,1.0,0.5
0.7142857142857142,12,5,5,0,495,5100,3,0,0.0,360,391,0.0,0.5
0.0,12,0,0,0,474,9003,3,2,0.0,1618,834,538.0,0.5
0.7142857142857142,1,5,5,0,434,1908,3,2,2.0,360,92,0.0,0.5
0.0,5,1,1,0,229,6166,3,0,306.0,717,62,357.0,0.5
0.7142857142857142,5,1,1,0,229,6168,3,0,306.0,361,419,1.0,0.5
0.0,5,1,1,0,229,6167,3,0,306.0,717,62,357.0,0.5
0.0,12,0,0,0,343,9004,3,2,0.0,1619,837,539.0,1.0
0.7142857142857142,12,5,5,0,439,36,3,0,6.0,360,50,0.0,0.5
0.7142857142857142,1,0,0,0,342,8700,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,5,5,0,348,7695,3,2,4.0,361,255,1.0,0.5
0.7142857142857142,12,2,2,0,314,507,8,2,208.0,1106,29,26.0,0.5
0.7142857142857142,12,3,3,0,278,9319,3,2,0.0,360,8,0.0,0.5
0.7142857142857142,12,5,5,0,241,5896,3,2,8.0,360,70,0.0,0.5
0.7142857142857142,12,0,0,0,420,8700,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,1,1,0,21,10435,3,0,64.0,360,70,0.0,0.5
0.7142857142857142,12,5,5,0,357,9799,3,0,10.0,360,215,0.0,0.5
0.7142857142857142,1,5,5,0,495,5411,3,0,8.0,360,14,0.0,0.5
0.7142857142857142,12,5,5,0,357,9800,3,0,10.0,360,217,0.0,0.5
0.7142857142857142,12,5,5,0,295,2511,3,0,12.0,360,7,0.0,0.5
0.7142857142857142,5,5,5,0,407,4434,6,2,2.0,365,1813,5.0,0.5
0.7142857142857142,12,2,2,0,484,9956,6,0,0.0,360,1818,0.0,0.5
0.7142857142857142,12,0,0,0,482,8700,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,12,2,2,0,484,9949,6,0,0.0,360,1818,0.0,0.5
0.7142857142857142,12,2,2,0,6,7745,3,0,0.0,360,15,0.0,0.5
0.7142857142857142,1,0,0,0,407,8707,6,1,0.0,3193,1818,0.0,1.0
0.7142857142857142,1,5,5,0,339,2275,3,2,2.0,365,267,5.0,0.5
0.7142857142857142,1,5,5,0,473,6872,3,2,2.0,365,66,5.0,0.5
0.7142857142857142,12,3,3,0,380,1602,3,0,7.0,361,131,1.0,0.5
0.7142857142857142,12,3,3,0,380,1602,3,0,7.0,361,131,1.0,0.5
0.7142857142857142,1,5,5,0,431,5050,3,0,2.0,360,18,0.0,0.5
0.7142857142857142,12,5,5,0,299,6472,6,0,4.0,360,1817,0.0,0.5
0.7142857142857142,1,5,5,0,302,3906,3,2,2.0,360,52,0.0,0.5
0.7142857142857142,15,5,5,0,450,7745,3,0,2.0,360,25,0.0,0.5
0.7142857142857142,12,5,5,0,230,7049,3,0,2.0,360,208,0.0,0.5
0.7142857142857142,12,5,5,0,411,7745,3,0,4.0,360,12,0.0,0.5
0.7142857142857142,12,5,5,0,415,7745,3,0,4.0,360,12,0.0,0.5
0.7142857142857142,1,5,5,0,302,233,3,0,2.0,360,35,0.0,0.5
0.7142857142857142,1,0,0,0,302,8700,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,1,0,0,0,302,8700,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,1,1,0,241,5402,3,0,0.0,360,40,0.0,0.5
0.7142857142857142,12,1,1,0,484,166,6,0,0.0,360,1817,0.0,0.5
0.7142857142857142,12,5,5,0,374,5498,3,0,2.0,360,118,0.0,0.5
0.7142857142857142,1,5,5,0,309,9168,3,2,2.0,360,187,0.0,0.5
0.7142857142857142,12,0,0,0,229,8826,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,1,1,0,362,1143,3,0,0.0,360,77,0.0,0.5
0.7142857142857142,12,1,1,0,447,8314,3,0,488.0,360,4,0.0,0.5
0.7142857142857142,1,0,0,0,271,8700,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,1,0,0,0,342,8700,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,1,1,0,459,712,3,0,0.0,1087,136,7.0,0.5
0.7142857142857142,12,5,5,0,407,5922,3,0,80.0,360,255,0.0,0.5
0.7142857142857142,1,5,5,0,342,6778,3,2,2.0,408,5,48.0,0.5
0.7142857142857142,12,5,5,0,229,2538,3,2,0.0,490,174,130.0,0.5
0.7142857142857142,12,5,5,0,229,2538,3,2,0.0,490,174,130.0,0.5
0.7142857142857142,12,0,0,0,362,8700,6,1,0.0,3192,1817,0.0,1.0
0.0,12,5,5,0,394,4636,3,2,6.0,458,63,98.0,0.5
0.0,12,5,5,0,394,4636,3,2,6.0,458,63,98.0,0.5
0.0,12,5,5,0,394,4636,3,2,6.0,458,63,98.0,0.5
0.7142857142857142,1,5,5,0,373,7694,6,1,4.0,360,1817,0.0,0.5
0.7142857142857142,12,5,5,0,353,5170,3,2,4.0,364,62,4.0,0.5
0.7142857142857142,12,5,5,0,353,5170,3,2,4.0,364,62,4.0,0.5
0.0,12,3,3,0,473,5168,2,2,220.0,3192,1861,0.0,0.5
0.7142857142857142,1,5,5,0,362,6059,3,0,2.0,360,105,0.0,0.5
0.7142857142857142,12,5,5,0,430,7745,3,0,4.0,360,17,0.0,0.5
0.7142857142857142,12,0,0,0,450,8707,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,3,0,0,436,1319,3,2,0.0,360,279,0.0,0.5
0.7142857142857142,12,0,0,0,92,8762,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,5,5,0,436,7477,3,1,26.0,360,480,0.0,0.5
0.7142857142857142,1,0,0,0,390,8762,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,5,5,0,505,2271,3,0,0.0,364,2,4.0,0.5
0.7142857142857142,12,5,5,0,495,9225,3,2,2.0,370,352,10.0,0.5
0.7142857142857142,12,0,0,0,374,8700,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,5,5,0,407,4118,3,2,12.0,1101,980,21.0,0.5
0.7142857142857142,1,5,5,0,2,4628,3,0,2.0,360,602,0.0,0.5
0.7142857142857142,12,5,5,0,373,7870,3,2,2.0,360,102,0.0,0.5
0.7142857142857142,12,1,1,0,288,6339,3,0,1370.0,1085,106,5.0,0.5
0.7142857142857142,12,1,1,0,420,3282,3,0,0.0,366,81,6.0,0.5
0.7142857142857142,12,5,5,0,334,7883,3,0,0.0,364,111,4.0,0.5
0.7142857142857142,12,5,5,0,230,7696,4,2,2.0,364,1813,4.0,0.5
0.7142857142857142,12,0,0,0,353,8700,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,1,5,5,0,373,8448,3,0,3.0,367,614,7.0,0.4
0.7142857142857142,12,5,5,0,288,10687,6,0,4.0,1084,1817,4.0,0.5
0.7142857142857142,12,5,5,0,288,10687,6,0,4.0,1084,1817,4.0,0.5
0.7142857142857142,12,0,0,0,394,8762,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,5,5,0,448,7729,3,2,24.0,360,194,0.0,0.5
0.7142857142857142,12,1,1,1,288,3068,3,0,0.0,360,110,0.0,0.5
0.7142857142857142,12,5,5,0,396,5224,6,2,2.0,360,1817,0.0,0.5
0.8571428571428571,12,1,0,0,229,4641,6,0,1186.0,360,1817,0.0,1.0
0.0,12,3,3,0,348,8282,6,0,0.0,392,1785,32.0,0.5
0.7142857142857142,12,5,5,0,450,9185,6,0,8.0,360,1817,0.0,0.5
0.7142857142857142,12,1,1,0,427,3314,3,2,0.0,371,225,11.0,0.5
0.7142857142857142,9,0,0,0,348,8700,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,0,0,0,394,8700,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,5,5,0,450,9185,6,0,8.0,360,1817,0.0,0.5
0.7142857142857142,1,3,3,1,342,5155,3,0,8.0,379,75,19.0,0.5
0.7142857142857142,12,5,5,0,450,9844,6,0,8.0,360,1817,0.0,0.5
0.7142857142857142,1,5,5,0,83,9350,6,0,2.0,360,1817,0.0,0.5
0.7142857142857142,12,5,5,0,450,9844,6,0,8.0,360,1817,0.0,0.5
0.7142857142857142,12,1,1,0,407,748,3,0,0.0,394,314,34.0,0.5
0.0,12,3,3,1,402,5153,6,2,0.0,422,1755,62.0,0.5
0.7142857142857142,1,0,0,0,3,8783,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,2,2,1,436,455,3,0,0.0,360,112,0.0,0.5
0.7142857142857142,12,1,1,1,390,8917,3,2,0.0,360,80,0.0,0.5
0.7142857142857142,1,5,5,0,229,2612,6,0,2.0,360,1817,0.0,0.5
0.7142857142857142,12,1,1,1,390,321,3,2,0.0,360,80,0.0,0.5
0.7142857142857142,12,5,5,0,443,5060,3,0,8.0,360,6,0.0,0.5
0.7142857142857142,12,5,5,0,443,5060,3,0,8.0,360,6,0.0,0.5
0.7142857142857142,12,5,5,0,443,5060,3,0,8.0,360,6,0.0,0.5
0.7142857142857142,12,5,5,0,443,5060,3,0,8.0,360,6,0.0,0.5
0.7142857142857142,12,0,0,0,348,8762,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,5,5,0,397,9307,3,2,4.0,360,434,0.0,0.5
0.7142857142857142,12,5,5,0,397,9307,3,2,4.0,360,434,0.0,0.5
0.7142857142857142,12,1,1,1,390,8663,3,0,0.0,360,34,0.0,0.5
0.7142857142857142,1,5,5,0,481,10198,6,0,2.0,360,1817,0.0,0.5
0.7142857142857142,12,1,1,0,459,8836,5,1,0.0,3192,1861,0.0,0.5
0.7142857142857142,1,5,5,0,481,10199,6,0,2.0,360,1817,0.0,0.5
0.7142857142857142,1,5,5,0,481,10200,6,0,2.0,360,1817,0.0,0.5
0.8571428571428571,12,1,0,0,229,4959,4,0,0.0,360,1817,0.0,1.0
0.7142857142857142,12,1,1,0,229,5287,6,0,0.0,386,1791,26.0,0.5
0.7142857142857142,12,0,0,0,230,8700,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,12,5,5,0,466,9508,3,0,4.0,360,14,0.0,0.5
0.7142857142857142,12,5,5,0,466,9508,3,0,4.0,360,14,0.0,0.5
0.7142857142857142,12,5,5,0,236,7446,3,0,4.0,360,237,0.0,0.5
0.0,12,5,5,0,461,4779,3,0,2.0,1134,322,54.0,0.5
0.7142857142857142,12,5,5,0,450,6380,3,2,2.0,360,467,0.0,0.5
0.7142857142857142,12,5,5,0,473,2262,3,0,4.0,360,7,0.0,0.5
0.7142857142857142,12,5,5,0,473,2262,3,0,4.0,360,7,0.0,0.5
0.7142857142857142,12,5,5,0,427,4427,3,0,8.0,360,174,0.0,0.5
0.7142857142857142,2,5,5,0,339,6893,5,1,4.0,3192,1861,0.0,0.5
0.7142857142857142,1,5,5,0,40,7745,3,0,2.0,360,55,0.0,0.5
0.7142857142857142,12,5,5,0,408,7745,3,0,4.0,360,18,0.0,0.5
0.7142857142857142,12,5,5,0,348,3328,3,0,2.0,507,110,147.0,0.5
0.7142857142857142,1,5,5,0,60,2166,3,0,2.0,360,111,0.0,0.5
0.7142857142857142,1,0,0,0,418,8700,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,1,5,5,0,288,2590,11,1,6.0,3192,1861,0.0,0.5
0.7142857142857142,5,5,5,0,261,6712,3,0,2.0,360,25,0.0,0.5
0.7142857142857142,12,5,5,0,495,9193,6,0,4.0,360,1817,0.0,0.5
0.7142857142857142,1,5,5,0,288,1304,11,1,6.0,3192,1861,0.0,0.5
0.7142857142857142,12,5,5,0,339,8552,6,0,2.0,360,1817,0.0,0.5
0.7142857142857142,12,5,5,0,495,4917,6,0,4.0,360,1817,0.0,0.5
0.7142857142857142,12,5,5,0,495,9194,6,0,4.0,360,1817,0.0,0.5
0.7142857142857142,12,5,5,0,495,9195,6,0,4.0,360,1817,0.0,0.5
0.7142857142857142,1,5,5,0,411,5031,6,0,16.0,360,0,0.0,0.5
0.7142857142857142,12,0,0,0,495,8762,6,1,0.0,3192,1817,0.0,1.0
0.7142857142857142,1,5,5,0,411,5031,6,0,16.0,360,0,0.0,0.5
0.7142857142857142,1,5,5,0,411,5031,6,0,16.0,360,0,0.0,0.5
0.7142857142857142,1,5,5,0,241,1390,3,2,2.0,364,50,4.0,0.5
0.14285714285714285,12,5,0,0,229,9560,6,2,0.0,339,1658,159.0,1.0
0.7142857142857142,12,1,1,0,402,4703,3,0,0.0,405,365,45.0,0.5
0.7142857142857142,15,5,5,0,295,4107,6,2,2.0,366,1811,6.0,0.5
0.7142857142857142,12,3,3,0,473,6265,5,1,0.0,3192,1861,0.0,0.5
0.7142857142857142,12,5,5,0,437,2010,3,0,2.0,364,105,4.0,0.5
0.7142857142857142,15,5,5,0,154,6724,3,0,2.0,360,28,0.0,0.5
0.7142857142857142,1,5,5,0,261,6298,3,0,2.0,364,83,4.0,0.5
0.7142857142857142,12,3,3,0,407,8094,5,2,48.0,3192,1861,0.0,0.5
0.7142857142857142,1,5,5,0,387,3164,3,0,2.0,360,59,0.0,0.5
0.7142857142857142,12,5,5,1,473,3176,3,0,0.0,360,49,0.0,0.5
0.7142857142857142,12,1,1,1,229,1527,3,0,0.0,360,933,0.0,0.5
0.7142857142857142,12,1,1,1,229,1535,3,0,0.0,360,234,0.0,0.5
0.0,12,3,3,0,373,7288,3,2,0.0,1328,109,248.0,0.5
0.7142857142857142,12,5,5,0,271,3535,3,0,40.0,360,219,0.0,0.5
0.7142857142857142,1,5,5,0,295,9291,3,0,2.0,360,20,0.0,0.5
0.7142857142857142,1,5,5,1,436,3579,3,0,0.0,360,30,0.0,0.5
0.7142857142857142,12,3,3,0,436,10535,3,0,0.0,360,168,0.0,0.5
0.7142857142857142,12,5,5,0,84,3532,6,0,2.0,360,1813,0.0,0.5
0.7142857142857142,12,5,5,0,271,6754,6,0,4.0,360,1813,0.0,0.5
0.7142857142857142,12,5,5,0,387,3629,6,0,12.0,360,1813,0.0,0.5
0.7142857142857142,1,5,5,0,374,2411,2,2,2.0,360,1813,0.0,0.5
0.7142857142857142,12,5,5,0,334,7017,6,0,2.0,360,1813,0.0,0.5
0.7142857142857142,12,5,5,0,357,7003,3,0,6.0,360,233,0.0,0.5
0.7142857142857142,12,0,0,0,250,766,6,1,0.0,3188,1813,0.0,1.0
0.7142857142857142,12,5,5,1,348,6798,8,0,4.0,360,1813,0.0,0.5
0.7142857142857142,1,5,5,0,431,10760,3,2,2.0,360,37,0.0,0.5
0.7142857142857142,1,5,5,0,495,3501,3,0,2.0,360,6,0.0,0.5
0.7142857142857142,12,0,0,0,342,8700,6,1,0.0,3188,1813,0.0,1.0
0.7142857142857142,1,0,0,0,315,8700,6,1,0.0,3188,1813,0.0,1.0
0.7142857142857142,12,5,5,0,380,2288,6,0,8.0,363,1810,3.0,0.5
0.7142857142857142,1,5,5,0,436,3091,3,0,2.0,360,55,0.0,0.5
0.7142857142857142,12,1,1,0,484,4783,3,0,0.0,1090,495,10.0,0.5
0.7142857142857142,7,5,5,0,271,7944,3,2,8.0,360,153,0.0,0.5
0.7142857142857142,12,5,5,0,436,6308,4,0,2.0,360,1813,0.0,0.5
0.7142857142857142,1,5,5,0,194,10584,6,0,24.0,360,1813,0.0,0.5
0.7142857142857142,12,0,0,0,387,8762,6,1,0.0,3188,1813,0.0,1.0
0.7142857142857142,12,0,0,0,250,8826,6,1,0.0,3188,1813,0.0,1.0
0.7142857142857142,12,0,0,0,488,8700,6,1,0.0,3188,1813,0.0,1.0
0.7142857142857142,12,0,0,0,429,8762,6,1,0.0,3188,1813,0.0,1.0
0.7142857142857142,12,0,0,0,449,8762,6,1,0.0,3188,1813,0.0,1.0
0.7142857142857142,12,0,0,0,339,8762,6,1,0.0,3188,1813,0.0,1.0
0.7142857142857142,1,0,0,0,57,8700,6,1,0.0,3188,1813,0.0,1.0
0.7142857142857142,12,0,0,0,37,8700,6,1,0.0,3188,1813,0.0,1.0
0.7142857142857142,12,0,0,0,241,8762,6,1,0.0,3188,1813,0.0,1.0
0.0,12,5,5,0,390,5682,3,0,2.0,1452,685,372.0,0.5
0.7142857142857142,12,1,1,1,374,8931,3,0,0.0,360,66,0.0,0.5
0.7142857142857142,12,5,5,0,408,7565,6,0,2.0,360,1813,0.0,0.5
0.7142857142857142,12,5,5,0,278,9885,3,0,10.0,360,3,0.0,0.5
0.7142857142857142,12,5,5,0,427,9263,3,0,2.0,361,30,1.0,0.5
0.7142857142857142,12,5,5,0,122,9921,3,0,2.0,360,52,0.0,0.5
